DateTime,stage 3 feed pressure (psi),stage 3 permeate flowrate (gpm),stage 3 permeate conductivity (us/cm),stage 3 concentrate flowrate (gpm),stage 3 concentrate pressure (psi),stage 3 concentrate conductivity (us/cm)
6/29/2021,169.1699982,108.2599945,311.5,245.0599976,163.8799896,9541
6/30/2021,11.88000011,0.109999999,395.5,0.119999997,12.25,370.0099792
7/1/2021,5.259999752,0.149999991,373,0.089999996,5.710000038,377
7/2/2021,9.329999924,0.119999997,121,0.109999999,9.729999542,96.01999664
7/3/2021,10.38999939,0.109999999,62,0.119999997,10.80000019,113
7/4/2021,10.31999969,0.109999999,50,0.099999994,10.69999981,104
7/5/2021,0,0.140000001,0,0.119999997,0.699999988,22000
7/6/2021,103.9899979,267.3500061,180.5,253.0399933,95.79999542,7180.5
7/7/2021,132.6799927,270.1000061,286.75,256.6000061,125.1399994,12105.5
7/8/2021,131.1600037,267.7999878,278.5,253.3099976,123,11846.75
7/9/2021,134.2200012,269.2399902,284.5,252.4899902,126.2999954,12547.68945
7/10/2021,134.9599915,269.1199951,270.1199951,258.1799927,127.1399994,12240.25
7/11/2021,127.5899963,270.519989,210.5,262.6999817,119.6800003,10285.25
7/12/2021,138.4400024,269.4799805,257.5,253.8600006,130.6600037,11900
7/13/2021,148.0500031,270.5799866,275.5,260.9599915,140.7299957,12744
7/14/2021,153.8999939,269.0799866,286.75,261.7999878,146.5,12884.87012
7/15/2021,159.4899902,268.8699951,282.5,259.7799988,151.8999939,12677.62012
7/16/2021,163.3300018,269.4199829,297.1199951,259.6199951,156.019989,12781.13965
7/17/2021,168.519989,265.9199829,296.1900024,257.8299866,161.4299927,12768.23926
7/18/2021,161.9299927,252.9099884,269.5,317.6000061,153.3300018,11003
7/19/2021,164.3300018,248.7599945,276.5,320.4499817,155.6100006,10885.50977
7/20/2021,170.3199921,235.1399994,299.5,256.8899841,164.1299896,11557.98926
7/21/2021,164.6399994,204.3199921,200,265.5400085,158.1600037,11496.51953
7/22/2021,166.0099945,200.75,341.5,247.1199951,160.3199921,11480.76953
7/23/2021,165.269989,184.0899963,374.5,254.3899994,159.0599976,11248.75
7/24/2021,167.3600006,181.7799988,354.5,259.4499817,161.3099976,10912
7/25/2021,165.3300018,169.6399994,351.1199951,255.4499969,159.6999969,10375
7/26/2021,168.0699921,160.8000031,356.5,256.2799988,162.3199921,10073.68945
7/27/2021,181.5899963,158.769989,333.5,260.2299805,175.7099915,10702.75
7/28/2021,169.7799988,132.5099945,333.8800049,256.4700012,163.8600006,10140
7/29/2021,173.8199921,131.2099915,340.5,261.1999817,168.0599976,9830.870117
7/30/2021,177.8499908,128.7399902,331.5,257.1300049,172.4199982,10076.25
7/31/2021,182.3699951,124.75,349.5,259.2299805,176.8899994,10127.49023
8/1/2021,3.099999905,0.099999994,304,0.109999999,3.579999924,361.019989
8/2/2021,2.619999886,0.089999996,274.75,0.119999997,3.039999962,405.019989
8/3/2021,1.389999986,0.099999994,278.5,0.099999994,1.799999952,401
8/4/2021,10.17000008,0.079999998,63,0.099999994,10.39999962,103
8/5/2021,3.419999838,0.089999996,40,0.109999999,3.829999924,90.98999786
8/6/2021,5.130000114,0.129999995,35,0.119999997,5.539999962,78
8/7/2021,0,0.129999995,35.11999893,0.089999996,0,103
8/8/2021,0,0.109999999,0.199999988,0.119999997,0.219999999,0
8/9/2021,112.3699951,274.5599976,239.9399872,253.9299927,104.2900009,9490.990234
8/10/2021,122.2399979,265.2799988,360.5,261.3699951,114.2999954,11052.00977
8/11/2021,117.2599945,203.5599976,250,194.5699921,109.3299942,11690.68945
8/12/2021,8.739999771,0.140000001,30,0.109999999,9.369999886,302
8/13/2021,123.3999939,203.1999969,250,191.9700012,115.6999969,12635
8/14/2021,136.9700012,202.8499908,391.8800049,191.4299927,129.4499969,12578.62988
8/15/2021,135.8099976,202.6399994,500,195.1900024,128.0200043,12220.55957
8/16/2021,134.2799988,203.1599884,334.1199951,191.2099915,126.9199982,10856.75
8/17/2021,152.1799927,194.8199921,407.5,183.019989,145.0699921,12277.43945
8/18/2021,160.9400024,195.2399902,413.75,187.3999939,153.8899994,12337
8/19/2021,162.5399933,194.3999939,438.5,187.6900024,155.2899933,12165.5
8/20/2021,155.8799896,169.3899994,500,164.6699982,150.0999908,12371.23926
8/21/2021,152.4100037,167.3799896,494.5,227.4599915,146.2799988,12278.73926
8/22/2021,164.8300018,187.2299957,250,179.9599915,157.769989,12254.37012
8/23/2021,163.8899994,182.6900024,250,183.0399933,157.3799896,10645.74023
8/24/2021,146.3799896,161.1799927,250,156.1699982,140.5800018,12450.5
8/25/2021,148.4100037,176.269989,500,168.1100006,141.3499908,12361.50977
8/26/2021,155.7299957,179.6499939,500,170.0399933,148.4400024,12079.91016
8/27/2021,6.150000095,0.109999999,0,0.119999997,6.539999962,211.9700012
8/28/2021,113.6999969,202.7399902,500,194.6499939,106.25,12197.37012
8/29/2021,115.5199966,202.6299896,500,192.3300018,107.7799988,12376.93945
8/30/2021,104.6899948,202.769989,250,192.0399933,96.68000031,10389.5293
8/31/2021,116.1199951,203.3000031,250,194.1799927,108.4199982,12152.50977
9/1/2021,110.8099976,180.6799927,500,195.3000031,103.25,12772.37012
9/2/2021,120.9399948,202.6299896,427.5,195.6900024,113.2799988,12537.25
9/3/2021,121.3600006,203.2299957,446.5,192.019989,113.5899963,12788.75
9/4/2021,122,202.7599945,449.5,194.519989,114.2200012,12911.48926
9/5/2021,117.2599945,202.9199982,410.25,193.0800018,109.2699966,11993.25
9/6/2021,119.5899963,203.0399933,250,195.8699951,111.7799988,12038.5
9/7/2021,16.06999969,0.109999999,0,0.109999999,16.48999977,138
9/8/2021,120.0299988,201.519989,410.5,189.9299927,112.4499969,12648.5
9/9/2021,119.7199936,202.4099884,400.5,193.4700012,111.9499969,12426.00977
9/10/2021,144.4100037,205.0099945,410.1300049,201.7200012,137.5099945,13741.51953
9/11/2021,137.3000031,203.4400024,411.75,194.1100006,130.3099976,12973.01953
9/12/2021,138.7799988,204.3499908,416.1900024,197.8600006,131.75,13077.45996
9/13/2021,134.4899902,199.2399902,370,186.1900024,128.1999969,12343.85938
9/14/2021,144,199.2899933,414.75,187.0099945,137.1399994,13206.75
9/15/2021,147.6399994,192.9599915,413.8800049,169.1299896,140.9299927,13086.5
9/16/2021,167.8600006,208.6299896,345.25,198.269989,160.4899902,12009.00977
9/17/2021,150.8499908,159.9499969,360.5,245.8499908,145.6299896,10894.71973
9/18/2021,158.4700012,165.3199921,275.5,247.6599884,153.1900024,10099.25
9/19/2021,162.4400024,159.7200012,241.25,244.4899902,157.1900024,10164.5
9/20/2021,159.1600037,145.4799957,244.1299896,245.7200012,153.8199921,10715.75
9/21/2021,26.87999916,0.099999994,500,0.119999997,27.25,169.9700012
9/22/2021,122.3299942,202.7299957,426.5,194.3999939,114.75,13240.85938
9/23/2021,131.0200043,201.4499969,413.6300049,192.5399933,123.5799942,13528.37012
9/24/2021,135.8600006,193.9899902,380.75,186.6399994,128.7899933,13131.62012
9/25/2021,158.3099976,203.5899963,386.5,196.5299988,151.0500031,13618.50977
9/26/2021,175.8499908,200.4299927,366.8800049,187.6699982,169.1600037,13364.5498
9/27/2021,150.4700012,156.6600037,317.1900024,246.2399902,145.3099976,10415.05957
9/28/2021,177.1799927,166.7200012,316.5,258.4700012,171.4799957,11115
9/29/2021,149.8399963,130.0599976,350.25,246.9099884,144.75,10135.51953
9/30/2021,182.3199921,149.5899963,295.75,259.7900085,177.0699921,10680.43945
10/1/2021,172.0999908,129.1399994,298.5099792,259.1099854,166.6900024,10274.49023
10/2/2021,170.3199921,117.5299988,301.5,256.6000061,165.1499939,10092.12012
10/3/2021,176.4299927,118.6999969,296.25,262.7200012,171.1499939,9705.729492
10/4/2021,27.64999962,19.64999962,500,0.119999997,28.03999901,396
10/5/2021,5.579999924,0.310000002,63.5,0.099999994,5.940000057,362
10/6/2021,117.6100006,203.3600006,463,193.0099945,110,12857.29004
10/7/2021,118.2900009,202.9899902,460.5,192.9499969,110.7699966,13042.63965
10/8/2021,124.9899979,202.4400024,453.4899902,191.3099976,117.4199982,13424.30957
10/9/2021,118.7799988,203.6299896,443.25,191.1799927,111.2599945,12676
10/10/2021,116.5499954,203.7599945,415.25,192.8300018,108.9899979,12162.62988
10/11/2021,115.9300003,203.1199951,388.75,189.5999908,108.2299957,11903.5
10/12/2021,0,0.099999994,0,0.129999995,0.979999959,194
10/13/2021,125.2399979,203.1999969,414,193.2099915,117.7799988,12824.58984
10/14/2021,127.9899979,202.5399933,409.75,194.7399902,120.659996,12973.96973
10/15/2021,133.6699982,202.9499969,412.75,190.2399902,126.2699966,13496.50977
10/16/2021,136.9599915,203.3499908,409.5,193.2099915,129.5599976,13563.25
10/17/2021,133.7399902,202.8799896,373.8699951,189.8300018,126.8099976,12507.05957
10/18/2021,140.0699921,202.25,361.75,194.8300018,132.8999939,12632.48926
10/19/2021,159.4599915,202.8799896,333,189.1799927,152.3000031,13271.55957
10/20/2021,162.0699921,203.9199982,297,196.1499939,155.1799927,12078
10/21/2021,161.8999939,203.4299927,273,194.019989,155,11526.68945
10/22/2021,174.0699921,202.8899994,291,197.4799957,167.1999969,12155.5
10/23/2021,3.589999914,0.079999998,768,0.159999996,4.029999733,735.0199585
10/24/2021,117.2699966,139.2700043,382.75,241.019989,112.0599976,9894.019531
10/25/2021,117.2199936,135.8699951,368.9700012,242.5800018,112.1999969,9630.689453
10/26/2021,0,0.140000001,1000,0.159999996,0,7139.609863
10/27/2021,5.739999771,0.099999994,937.5,0.159999996,6.25,164.0099945
10/28/2021,119.8799973,203.4199982,496.5,196.6100006,112.4300003,12708
10/29/2021,11.25,0.140000001,22,0.119999997,11.67000008,224
10/30/2021,6.629999638,0.149999991,19,0.109999999,7.059999943,92
10/31/2021,9.529999733,0.119999997,19,0.119999997,9.88999939,80
11/1/2021,7.919999599,0.140000001,18,0.129999995,8.309999466,83
11/2/2021,3.319999933,0.119999997,18,0.159999996,3.779999971,91.87999725
11/3/2021,6.489999771,0.140000001,19,0.119999997,6.899999619,87
11/4/2021,6.690000057,0.119999997,19,0.140000001,7.079999924,85
11/5/2021,6.489999771,0.140000001,19,0.129999995,6.869999886,88
11/6/2021,6.069999695,0.129999995,19,0.159999996,6.449999809,77
11/7/2021,3.039999962,0.129999995,19,0.159999996,3.5,86.5
11/8/2021,2.539999962,0.119999997,19,0.149999991,2.970000029,97
11/9/2021,9.75,0.129999995,17,0.149999991,10.14999962,77
11/10/2021,0,0.119999997,0,0.159999996,1.189999938,79
11/11/2021,122.75,205.0299988,430.25,196.4400024,114.7999954,12949.18945
11/12/2021,122.0799942,202.9899902,402.5,189.1199951,114.3099976,13015.50977
11/13/2021,122.8999939,206.6599884,396.5,197.2299957,115.0499954,13127.75
11/14/2021,3.639999866,0.140000001,0,0.140000001,4.130000114,269
11/15/2021,4.170000076,0.140000001,0,0.109999999,4.670000076,209.0299988
11/16/2021,118.3999939,203.6100006,488,191.4599915,110.5499954,12986.5
11/17/2021,120.3699951,202.8999939,449.25,194.25,112.3499985,12968.25977
11/18/2021,121.8199997,203.25,416.25,194.6399994,113.9799957,12802.48926
11/19/2021,121.0299988,203.6699982,384,192.5299988,112.9700012,12760
11/20/2021,127.2799988,202.2399902,371.75,189.8000031,119.1800003,12737.46973
11/21/2021,132.1799927,203.3000031,348.75,192.8600006,124.0899963,12677.58984
11/22/2021,128.0599976,195.8099976,361.25,180.5399933,120.5799942,12678
11/23/2021,142.3999939,201.6199951,353,192.1100006,134.6100006,13275.80957
11/24/2021,154.3699951,205.1900024,327.5,192.8899994,146.4700012,13325.94922
11/25/2021,164.8899994,201.7399902,294.5,190.769989,157.2899933,13188.98926
11/26/2021,166.8799896,185.4599915,287.75,174.3799896,160.3399963,12928.23926
11/27/2021,162.3099976,169.8199921,280,155.3499908,156.2299957,11806.84961
11/28/2021,152.1499939,158.8199921,264.019989,251.5099945,146.2200012,11355.5293
11/29/2021,145.8899994,161.6499939,271.5,244.1199951,140.0500031,10075.25
11/30/2021,146.1499939,150.3600006,303.5,250.8899994,140.3000031,10515.66016
12/1/2021,155.3699951,151.9499969,286.0599976,247.1100006,149.5599976,10670.75
12/2/2021,157.8799896,150.5099945,286.0599976,249.8699951,151.8999939,10435.5
12/3/2021,162.7599945,147.4199982,266.1300049,238.3999939,157.1799927,10404.50977
12/4/2021,159.0599976,133.3499908,283.9400024,244.5599976,153.0299988,10482.87988
12/5/2021,170.2899933,139.7200012,267.5,234.4499969,165.0399933,10473.24023
12/6/2021,0,0.140000001,0,0.159999996,0.229999989,293.9400024
12/7/2021,9.050000191,0.140000001,29,0.159999996,9.529999733,62.5
12/8/2021,9.449999809,0.140000001,25,0.159999996,9.909999847,65.98999786
12/9/2021,6.069999695,0.149999991,25,0.159999996,6.529999733,68
12/10/2021,3.779999971,0.140000001,26,0.140000001,4.130000114,71.75
12/11/2021,3.5,0.129999995,29,0.149999991,3.919999838,72
12/12/2021,3.329999924,0.189999998,31,0.159999996,3.720000029,74
12/13/2021,2.309999943,0.129999995,34,0.159999996,2.75,72
12/14/2021,0.689999998,0.109999999,27,0.159999996,1.120000005,71.87999725
12/15/2021,0,0.129999995,28,0.159999996,0.409999996,74.98999786
12/16/2021,0,0.140000001,25,0.140000001,0.319999993,73
12/17/2021,0,0.140000001,24,0.159999996,0.310000002,77.5
12/18/2021,5.909999847,0.140000001,27,0.159999996,6.339999676,115
12/19/2021,0.620000005,0.140000001,39,0.159999996,1.069999933,115
12/20/2021,4.779999733,0.099999994,103,0.129999995,5.210000038,40.93999863
12/21/2021,3.579999924,0.140000001,108,0.149999991,4,49
12/22/2021,3.299999952,0.119999997,108,0.149999991,3.74000001,53.97999954
12/23/2021,3.279999971,0.140000001,108,0.159999996,3.720000029,51
12/24/2021,3.089999914,0.119999997,108,0.149999991,3.549999952,51
12/25/2021,3.069999933,0.119999997,108,0.140000001,3.49000001,52.97999954
12/26/2021,3.559999943,0.119999997,146,0.119999997,4.049999714,27
12/27/2021,5.380000114,0.140000001,76.5,0.140000001,5.769999981,136
12/28/2021,0,0.140000001,7,0.159999996,1.029999971,126
12/29/2021,0,0.140000001,6,0.149999991,0.979999959,126
12/30/2021,3.899999857,0.140000001,43,0.159999996,4.460000038,71
12/31/2021,3.75999999,0.140000001,44,0.140000001,4.239999771,69
1/1/2022,3.49000001,0.140000001,58,0.149999991,4.039999962,69.05999756
1/2/2022,5.329999924,0.140000001,13,0.149999991,5.879999638,52.97999954
1/3/2022,5,0.129999995,11,0.159999996,5.429999828,49.02000046
1/4/2022,5.319999695,0.140000001,11,0.149999991,5.829999924,43
1/5/2022,4.839999676,0.119999997,11,0.149999991,5.309999943,43
1/6/2022,125.5599976,203.6199951,87,190.3600006,116.8899994,12089.23926
1/7/2022,133.2099915,203.4299927,71,196.0299988,124.5599976,12150.37988
1/8/2022,138.3699951,203.3000031,73,195.1199951,129.5699921,12799.58984
1/9/2022,138.25,203.2599945,69,194.3199921,129.5,12575.18945
1/10/2022,136.6299896,202.9199982,65,193.0099945,127.8299942,12116.00977
1/11/2022,9.359999657,0.079999998,22.05999947,0.099999994,9.710000038,61.5
1/12/2022,143.0699921,202.6199951,71,189.9099884,134.3999939,13108
1/13/2022,3.929999828,0.07,18,0.159999996,4.400000095,48.75
1/14/2022,143.9799957,203.2599945,68,193.9400024,135.5800018,13016.5
1/15/2022,144.9899902,203.2799988,64,193.9599915,136.3300018,12856
1/16/2022,142.7399902,206.0899963,60.25,211.0299988,134.1799927,12549.37988
1/17/2022,6.949999809,0.140000001,24,0.159999996,7.589999676,101
1/18/2022,144.0899963,285.6300049,31.12999916,295.4499817,128.4199982,8332.540039
1/19/2022,6,0.079999998,17,0.149999991,6.449999809,50.96999741
1/20/2022,4.179999828,0.140000001,16,0.109999999,4.619999886,48
1/21/2022,4.210000038,0.140000001,16,0.149999991,4.670000076,43.02000046
1/22/2022,5.71999979,0.140000001,15,0.149999991,6.150000095,38
1/23/2022,5.639999866,0.099999994,15,0.149999991,6.109999657,39.05999756
1/24/2022,3.849999905,0.129999995,14,0.159999996,4.299999714,37
1/25/2022,0.359999985,0.099999994,14,0.219999999,0.899999976,43
1/26/2022,0.329999983,0.140000001,16,0.159999996,0.839999974,51.05999756
1/27/2022,2.869999886,0.140000001,16,0.140000001,3.269999981,46
1/28/2022,136.6900024,187.2799988,67.93999481,170.3699951,128.9499969,11862.30957
1/29/2022,153.3999939,204.7299957,66,195.6100006,144.5899963,13943.51953
1/30/2022,149.6900024,191.5399933,66,180.8099976,141.4899902,13842.50977
1/31/2022,151.1100006,205.5399933,57.5,204.5500031,142.2299957,12663.54004
2/1/2022,153.5500031,202.9199982,57,196.2200012,144.7599945,12717.7793
2/2/2022,156.4799957,202.6100006,57,194.5899963,147.6799927,12866.76953
2/3/2022,10.27999973,0.140000001,23,0.159999996,10.68999958,72.97999573
2/4/2022,155.3799896,202.6499939,51,196.1699982,146.5999908,12783.2793
2/5/2022,157.7299957,199.7099915,56,191.8499908,149.1100006,12765.12988
2/6/2022,158.4599915,198.7200012,56,189.7399902,149.8199921,12555.75977
2/7/2022,159.4700012,196.3099976,51,184.0699921,151.1699982,12328.5
2/8/2022,163.3600006,195.4499969,52,186.4099884,155.1699982,12639.75
2/9/2022,165.5299988,189.6999969,54,177.8300018,157.769989,12910.76953
2/10/2022,167.3099976,185.8899994,53,179.8600006,159.8099976,12906.5498
2/11/2022,171.5599976,184.3300018,53,172.0399933,164.2599945,13182.62988
2/12/2022,175.769989,181.519989,52.00999832,174.3600006,168.8000031,13195.48926
2/13/2022,171.0999908,172.4100037,53.5,163.7299957,164.8499908,13483.26953
2/14/2022,20.75,0.129999995,0,0.159999996,21.12999916,105.1299973
2/15/2022,164.2299957,203.3499908,63,189.1900024,155.5999908,13197.88965
2/16/2022,165.519989,201.7899933,58,188.9599915,156.7200012,13024.25
2/17/2022,166.7599945,202.3499908,59,190.4299927,157.8499908,12989.75
2/18/2022,166.3999939,202.9799957,59,190.5,157.6399994,12885.51953
2/19/2022,167.3099976,202.9700012,58,191.25,158.5500031,12880.25
2/20/2022,166.9100037,203.2299957,57,190.2899933,158.2399902,12763.98926
2/21/2022,165.7899933,203.5699921,56,189.2599945,156.9299927,12494.4502
2/22/2022,168.1999969,203.8600006,56,190.8600006,159.4899902,12721.67969
2/23/2022,170.5099945,203.5099945,55,192.3999939,161.769989,12737
2/24/2022,172.6100006,202.9499969,55,193.3899994,163.6299896,12763.25
2/25/2022,145.6699982,170.3699951,61,246.2599945,138.8499908,11181.12988
2/26/2022,167.4899902,186.1999969,62,179.4299927,159.8300018,13378.68945
2/27/2022,169.9899902,197.4499969,55,191.3899994,161.7599945,12626.75
2/28/2022,171.4299927,197.9799957,54,184.2799988,162.9499969,12695.51953
3/1/2022,167.7899933,187.3600006,59,178.1699982,159.9400024,13304.31934
3/2/2022,170.6399994,190.0899963,59,182.1799927,162.6699982,13461
3/3/2022,175.2299957,187.7299957,57,179.2099915,167.5599976,13460.23926
3/4/2022,177.1999969,186.3799896,58,175.0500031,169.4599915,13645.37012
3/5/2022,178.8099976,183.769989,56,175.0299988,171.269989,13404.97949
3/6/2022,164.8999939,163.1499939,56.97999954,199.3300018,158.1999969,13022.72949
3/7/2022,169.3799896,167.7200012,55.96999741,183.5399933,162.5099945,12413.50977
3/8/2022,146.25,143.1600037,56,241.9700012,139.8899994,10513.80957
3/9/2022,148.5599976,145.4199982,57,244.2299957,141.6900024,10568
3/10/2022,149.4700012,146.8699951,55,245.9899902,142.6999969,10617.5
3/11/2022,149.6499939,146.6399994,54,243.5,142.7599945,10478.5
3/12/2022,154.5,150.2799988,55,243.6899872,147.75,10838.87988
3/13/2022,154.3799896,151.9799957,52,243.3999939,147.3999939,10551.75
3/14/2022,154.9299927,152.1199951,50,243.9799957,148.0399933,10421.41016
3/15/2022,157.6199951,151.8699951,51,247.1199951,150.5399933,10679.58984
3/16/2022,158.9799957,150.9199982,51,243.2099915,152,10878.25
3/17/2022,147.3399963,133.7799988,55,242.8099976,140.5899963,10436.75
3/18/2022,148.9199982,133.5699921,55,245.7999878,142.1199951,10506.5
3/19/2022,150.4599915,134.1299896,55,246.6299896,143.2700043,10449
3/20/2022,144.75,131.0299988,54,246.1399994,137.6399994,10219.50977
3/21/2022,163.6900024,157.2200012,47,246.0599976,156.2099915,10349.01953
3/22/2022,158.8699951,142.0500031,52,243.1399994,151.5599976,10527.00977
3/23/2022,156.4799957,137.2399902,55,245.8499908,148.9299927,10517.62012
3/24/2022,157.9400024,136.9400024,55,246.6399994,150.1100006,10592.25
3/25/2022,159.6499939,138.6399994,55,246.7999878,151.8099976,10646.00977
3/26/2022,161,139.4400024,52,242.8600006,152.9700012,10408.49023
3/27/2022,163.3099976,142.5299988,51,246.8199921,155.019989,10668.75
3/28/2022,164.3000031,139.0200043,49,252.3600006,155.6499939,10355.75
3/29/2022,168.6699982,140.8000031,44,248.75,159.769989,9686.019531
3/30/2022,173.5899963,144.6999969,47.05999756,242.4700012,164.6799927,10578.97949
3/31/2022,172.6799927,138.2299957,51,244.3699951,163.4899902,10664.99023
4/1/2022,172.0999908,137.8300018,52.5,243.1299896,162.9499969,10580.50977
4/2/2022,175.8899994,139.5699921,52.05999756,236.5800018,166.8499908,10574
4/3/2022,180.8999939,142.8099976,52.05999756,236.9099884,171.8399963,10665.25
4/4/2022,175.6499939,128.3399963,55,257.6300049,164.5999908,10748.5
4/5/2022,160.3699951,112.6899948,60.96999741,215.9499969,151.8399963,10317.5293
4/6/2022,178.3000031,130.9599915,55,244.75,167.4799957,10457.21973
4/7/2022,173.3199921,125.4399948,57.5,240.3699951,162.9499969,10495.5
4/8/2022,170.7099915,120.3699951,60.5,247.0599976,159.2799988,10230.50977
4/9/2022,185.8300018,79.37999725,89,243.7200012,175.0999908,10301.99023
4/10/2022,178.2599945,110.159996,58,244.0599976,166.8399963,9755.519531
4/11/2022,1.689999938,0.140000001,0,0.149999991,2.169999838,270
4/12/2022,161.4899902,202.6100006,61,193.6699982,152.3699951,12234
4/13/2022,15.19999981,0.129999995,1000,0.159999996,15.54999924,136
4/14/2022,157.6699982,203.0599976,51,197.2899933,148.4199982,9793.879883
4/15/2022,174.0899963,195.9700012,65,185.1599884,165.5699921,13400.25977
4/16/2022,172.9700012,189.1299896,67,175.7599945,164.7599945,13675.13965
4/17/2022,169.7399902,188.4499969,65,180.1599884,161.6900024,13152.87988
4/18/2022,169.3600006,190.1799927,64,179.6699982,161.0299988,12882.80957
4/19/2022,133.6600037,128.25,88.87999725,146.8300018,125.6899948,12156.75977
4/20/2022,174.2599945,193.3199921,64,185.6999969,165.8699951,13421.42969
4/21/2022,174.8600006,188.6699982,65,175.6100006,166.5399933,13681.00977
4/22/2022,165.0800018,197.75,56.5,187.8999939,156.2200012,11481.63965
4/23/2022,174.9700012,193.6100006,61,185.7899933,166.4799957,13316.68945
4/24/2022,170.5999908,191.75,64,182.8499908,162.2099915,13024.75
4/25/2022,170.5599976,195.1999969,64,182.1599884,161.8399963,12843
4/26/2022,174.6799927,193.2200012,62,184.9099884,166.2399902,13241.20996
4/27/2022,171.519989,183.5299988,59.87999725,175.7299957,164.0599976,13528.5
4/28/2022,176.8999939,185.25,57.25,175.6699982,169.0099945,13237.75
4/29/2022,176.1499939,181.8600006,60.5,168.9899902,168.5999908,13404.95996
4/30/2022,154.9899902,160.2200012,54,242.019989,148.3600006,10716.68945
5/1/2022,155.7899933,162.3000031,51,242.4599915,148.7099915,10439.00977
5/2/2022,156.0099945,161.6399994,51,242.9700012,148.9100037,10304.83008
5/3/2022,156.9499969,158.7200012,53,243.9599915,149.8099976,10610.55957
5/4/2022,155.6299896,155.8699951,59,245.6999969,148.4100037,11067.5
5/5/2022,159.769989,158.3899994,59,247.4499969,152.519989,11189.37988
5/6/2022,165.3000031,167.3899994,54,244.7899933,157.9199982,10885.37012
5/7/2022,173.6699982,143.8899994,57,248.6399994,166.4700012,10716
5/8/2022,174.1199951,147.4599915,51,248.0499878,166.8499908,10189.75
5/9/2022,178.8300018,147.4799957,52,246.3999939,171.4400024,10461.50977
5/10/2022,185.8000031,147.0099945,56.75,252.1599884,178.3399963,11199.93945
5/11/2022,0,0.140000001,55,0.140000001,0,319
5/12/2022,176.5599976,145.1900024,63,249.6299896,169.0299988,10971.37012
5/13/2022,172.1499939,147.2399902,63,246.2599945,164.5699921,11052
5/14/2022,169.7299957,142.5699921,64,244.1899872,162.4100037,11155.62988
5/15/2022,169.2899933,141.1699982,64,243.1399994,161.6799927,10768.50977
5/16/2022,172.3999939,159.5999908,63,242.25,164.8300018,10893.37988
5/17/2022,10.93999958,0.140000001,1000,0.149999991,11.31999969,263
5/18/2022,2.649999857,0.310000002,130.25,0.109999999,5.769999981,198.1199951
5/19/2022,170.1100006,188.5800018,74,181.5500031,161.7299957,13673.69922
5/20/2022,177.9599915,173.7099915,76,170,170.8499908,13772.72949
5/21/2022,174.6699982,168.6299896,64,231.0399933,167.8799896,11516.5
5/22/2022,183.8699951,173.75,63,227.2399902,176.7099915,11595.85938
5/23/2022,186.5299988,169.1199951,59,230.3199921,179.519989,11322
5/24/2022,184.1699982,161.3300018,63,248.3099976,177.2099915,11202.5
5/25/2022,21.86999893,161.4400024,163.019989,245.269989,63.45999908,1621.049927
5/26/2022,174.6999969,195.2399902,74,185.519989,165.6799927,13767.92969
5/27/2022,173.0899963,194.7599945,75.87999725,185.3099976,164.4799957,13714.79004
5/28/2022,174.1699982,178.8399963,73.25,172.9499969,166.3999939,13337.97949
5/29/2022,176.6799927,168.4100037,78,168.1100006,170.0399933,13122.0293
5/30/2022,174.3099976,170.0599976,62,242.9099884,167.2899933,10820.12988
5/31/2022,169.9799957,164.1699982,65,242.7200012,163.2399902,10718.01953
6/1/2022,171.4199982,155.4199982,67,242.6100006,164.9100037,10691
6/2/2022,172.8199921,150.1999969,70,244.6699982,166.1199951,10901.76953
6/3/2022,170.6399994,146.3300018,62.75,243.019989,164.1100006,10144.62012
6/4/2022,170.7200012,138.25,68,241.6100006,164.2099915,10581.25
6/5/2022,170.9700012,136.1999969,69,242.8799896,164.3999939,10315.87988
6/6/2022,174.2799988,135.3099976,66,245.3199921,167.519989,10192.37988
6/7/2022,167.9799957,123.2799988,70.5,249.1499939,160.7899933,11121.92969
6/8/2022,183.5599976,134.9400024,71.5,254.9599915,176.4899902,10614.13965
6/9/2022,175.5,122.1800003,66.5,231.7299957,169.2299957,11345.75
6/10/2022,0,135.8699951,166.0599976,262.0899963,64.27999878,2428.51001
6/11/2022,178.5599976,196.8199921,82,187.9299927,169.4599915,13864.44922
6/12/2022,178.5,177.8899994,74,165.5399933,171.1799927,11657.95996
6/13/2022,175.2200012,154.1600037,78,245.1599884,168.4499969,11082.55957
6/14/2022,176.4100037,139.9100037,83.5,249.1299896,169.4899902,10811
6/15/2022,172.3899994,128.9899902,86,242.8399963,165.9400024,10877.5
6/16/2022,172.7299957,125.6699982,82.5,240.9399872,166.6799927,10866.37012
6/17/2022,183.2599945,129.7899933,87.93999481,254.6699982,176.3300018,10542.7793
6/18/2022,174.9299927,117.9199982,84.75,260.2099915,167.6100006,10302.10938
6/19/2022,171.4299927,115.3600006,83.12999725,239.4899902,165.3600006,10401.5
6/20/2022,171.5800018,112.8099976,86.75,240.8600006,164.9499969,10217.12988
6/21/2022,169.4799957,108.5199966,84.25,239.9899902,163.0899963,10426.49023
6/22/2022,174.9899902,115.0099945,93,246.9399872,168.5399933,10515.10938
6/23/2022,173.4599915,98.18999481,94.12999725,239.1599884,167.4700012,11166.91016
6/24/2022,182.7799988,110.2399979,79.05999756,224.7999878,177.1199951,10566.9502
6/25/2022,181.1199951,109.4700012,73.25,221.6100006,175.3399963,10447.39941
