DateTime,stage 1 feed conductivity (us/cm),stage 1 feed pressure (psi),stage 1 permeate flowrate (gpm),stage 1 permeate conductivity (us/cm),stage 1 concentrate flowrate (gpm),stage 1 concentrate pressure (psi),stage 2 feed pressure (psi),stage 2 permeate flowrate (gpm),stage 2 permeate conductivity (us/cm),stage 2 concentrate flowrate (gpm),stage 2 concentrate pressure (psi),stage 2 concentrate conductivity (us/cm)
4/1/2022,1079.650024,138.8899994,1567.02002,20.97999954,1034.130005,128.5899963,147.5699921,643.5700073,47.12999725,390.5599976,141.0800018,6529.830078
4/2/2022,1098.309937,141.6600037,1586.329956,21,1035.97998,131.3300018,148.8199921,646.6099854,46.87999725,389.3699951,142.3600006,6626.5
4/3/2022,1080.049927,142.9400024,1602.150024,21,1064.009949,132.4499969,148.8300018,651.0299683,47.12999725,412.9799805,142.2799988,6508.049805
4/4/2022,1052.619995,140.8000031,1575.969971,20.96999931,1032.439972,130.3999939,147.3699951,639.5499878,43.93999863,392.8899841,141.1699982,6379.379883
4/5/2022,1099.02002,143.2099915,1600.189941,22.02999878,1037.389984,132.8999939,149.3600006,643.1799927,46.05999756,394.2099915,143.0399933,6694.009766
4/6/2022,1091.449951,143.6799927,1590.27002,23,1047,133.0399933,149.2299957,645.9500122,47,401.0499878,142.7200012,6626.759766
4/7/2022,1094.419922,142.0500031,1641.579956,24,1043.23999,131.6799927,148.3099976,649.3800049,48.87999725,393.8599854,141.8099976,6567.439941
4/8/2022,1092.140015,141.6199951,1595.659912,24,1042.779968,131.1799927,147.5599976,643.8599854,50.12999725,398.9199829,141.1299896,6567.52002
4/9/2022,1107.859985,5.679999828,0.379999995,63.96999741,0.299999982,5.869999886,6.039999962,0,65.87999725,0.299999982,6.339999676,153
4/10/2022,1078.439941,4.829999924,0.449999988,69,0.389999978,5.019999981,5.199999809,0.089999996,67.05999756,0.299999982,5.46999979,131
4/11/2022,1064.289917,4.779999733,0.659999967,75.02999878,0.199999996,4.980000019,5.179999828,0.07,74,0.129999995,5.460000038,125
4/12/2022,1105.319946,13.81999969,0.610000014,58.02999878,0.319999993,14.00999928,14.27999973,0.099999994,58.25,0.219999999,14.5899992,208
4/13/2022,1113.329956,13.85999966,0.469999999,64,0.369999982,14.0199995,14.28999996,0.07,61.87999725,0.299999982,14.67000008,182
4/14/2022,842.4499512,144.4299927,1569.969971,17,1044.569946,133.5999908,144.1299896,647.1499634,39.25,397.4199829,137.4799957,5097.25
4/15/2022,1104.650024,143.3399963,1585.029907,22,1024.369965,133.3499908,148.7200012,633.8999634,48.25,390.4700012,142.3300018,6691.509766
4/16/2022,1097.26001,147.7799988,1588.169922,22,1043.949951,137.2200012,151.5500031,646.5299683,46.75,397.4199829,145.0399933,6621.52002
4/17/2022,1068.400024,147.0999908,1577.099976,21.02000046,1035.169983,136.6399994,150.7599945,643.0599976,46.87999725,392.1099854,144.4400024,6450.379883
4/18/2022,1048.849976,147.5399933,1586.209961,22,1039.669983,137.0500031,150.6499939,647.7299805,46.75,391.9400024,144.2700043,6327
4/19/2022,1092.849976,21.46999931,67.04000092,70.91999817,704.4200001,18.90999985,21.03999901,14.92000008,25.25,689.5,13.30999947,2359.040039
4/20/2022,1105.199951,148.2799988,1594.219971,23,1052.899994,137.9100037,152.769989,647.8099976,46,405.0899963,146.1600037,6630.5
4/21/2022,1099.089966,148.8999939,1592.319946,22.93999863,1043.029999,138.5,153.1600037,648.8900146,46.05999756,394.1399841,146.8499908,6625.739746
4/22/2022,931.7199707,147.9499969,1587.189941,20,1047.649963,136.8300018,148.7099915,649.9699707,37.13000107,397.6799927,141.9899902,5648
4/23/2022,1092.559937,148.5099945,1580.699951,22,1044.629974,138.2200012,153.3399963,647.3099976,44.87999725,397.3199768,146.9499969,6578.5
4/24/2022,1062.719971,149.6499939,1552.469971,23.02999878,1046.190002,139.1999969,153.1600037,648.1900024,46,398,146.6399994,6389.5
4/25/2022,1041.27002,147.0099945,1610.409912,23.96999931,1047.22995,136.9100037,151.9100037,651.6599731,44.75,395.5699768,145.6199951,6241.75
4/26/2022,1080.630005,149.5,1558.140015,22.02000046,1053.359985,138.9199982,154.6100006,651.9799805,44.25,401.3800049,147.9400024,6502.509766
4/27/2022,1084.5,146.4799957,1609,20,1030.289978,136.1199951,152.2099915,639.0599976,42.25,391.2299805,145.8000031,6512.819824
4/28/2022,1075.709961,148.3499908,1574.169922,19.02000046,1040.839935,137.8600006,153.7099915,643.0199585,42,397.8199768,147.3899994,6530.25
4/29/2022,1080.619995,147.9899902,1601.390015,20,1041.849976,137.5699921,153.4599915,639.4299927,43.93999863,402.4199829,146.8799896,6567.029785
4/30/2022,1076.609985,147.3499908,1558.309937,20.96999931,1040.309967,136.9199982,154.6499939,648.0899658,43.87999725,392.2200012,148.2599945,6535.009766
5/1/2022,1051.140015,147.4499969,1580.589966,19.87999916,1046.940002,136.9199982,154.7799988,650.5599976,42,396.3800049,148.1799927,6379.129883
5/2/2022,1040.869995,146.7599945,1570.23999,19,1047.449951,136.1499939,152.9299927,647.8299561,41.87999725,399.6199951,146.6199951,6280.75
5/3/2022,1077.079956,148.7200012,1571.48999,20,1040.019989,138.0699921,154.2799988,645.6699829,42.75,394.3500061,147.8899994,6513.439941
5/4/2022,1104.390015,147.3799896,1556.5,22,1039.339996,136.6399994,154.8699951,647.8800049,44.93999863,391.4599915,148.3199921,6668.929688
5/5/2022,1109.98999,147.0399933,1571.640015,22,1044.929993,136.3000031,154.3499908,648.8099976,45.12999725,396.1199951,147.8600006,6687.989746
5/6/2022,1081.23999,145.1999969,1609.76001,21.96999931,1041.829956,134.9599915,152.6199951,648.7199707,46.93999863,393.1099854,146.2899933,6551
5/7/2022,1104.27002,143.9899902,1593.640015,20,1042.049957,133.5500031,152.4499969,645.5899658,45.11999893,396.4599915,146.25,6725.989746
5/8/2022,1035.579956,143.1600037,1640.390015,18.96999931,1034.669952,132.8300018,150.8099976,644.9699707,41.87999725,389.6999817,144.8300018,6245.739746
5/9/2022,1053.959961,144.6799927,1582.859985,19,1036.139984,134.0099945,151.5699921,646.4899902,43.87999725,389.6499939,145.4400024,6365.439941
5/10/2022,1113.130005,146.5699921,1628.76001,20.02999878,1040.699982,136.1799927,154.6699982,650.4799805,45.93999863,390.2200012,148.3300018,6738.259766
5/11/2022,1129.630005,5.150000095,0.569999993,71,0.359999985,5.309999943,5.569999695,0.099999994,74,0.25999999,5.799999714,221
5/12/2022,1130.539917,146.2599945,1594.150024,25,1056.220001,135.3899994,154.9100037,645.3800049,49.75,410.8399963,147.9799957,6800.25
5/13/2022,1121.939941,145.0200043,1603.23999,25,1047.01001,134.3300018,152.5800018,647.1300049,50.25,399.8800049,145.8300018,6707.989746
5/14/2022,1138.26001,142.6799927,1620.529907,26,1040.23996,132.0099945,151.3899994,646.5199585,52.12999725,393.7200012,144.9299927,6827.189941
5/15/2022,1103.02002,142.1199951,1577.909912,26.02999878,1044.459991,131.0599976,151.0399933,645.3599854,52.12999725,399.1000061,144.3999939,6580.969727
5/16/2022,1081,140.6900024,1596.390015,27.12999916,1031.339996,129.8799896,148.3300018,642.5100098,52.87999725,388.8299866,141.8300018,6451.619629
5/17/2022,1113.160034,136.3499908,1585.529907,23,1033.939941,125.6999969,146.2799988,644.7699585,50.87999725,389.1699829,139.7200012,6700.989746
5/18/2022,1138.179932,135.1100006,1592.390015,26.96999931,1032.71994,124.409996,145.1100006,644.0199585,53.87999725,388.6999817,138.5899963,6810.810059
5/19/2022,1117.780029,137.7099915,1583.02002,25.02999878,1045.569946,126.6299973,145.5299988,644.7099609,51.11999893,400.8599854,138.6399994,6576.369629
5/20/2022,1124.51001,139.1900024,1642.849976,24,1051.069977,128.1299896,146.3099976,644.7399902,53.87999725,406.3299866,139.3199921,6813.489746
5/21/2022,1106.709961,144.8699951,1579.159912,24.02999878,1040.51001,133.8499908,152.5500031,646.4500122,51.12999725,394.0599976,145.8399963,6623.5
5/22/2022,1094.77002,144.5800018,1594.089966,25,1046.289948,133.7200012,152.8499908,650.7099609,50.75,395.5799866,146.0999908,6541.52002
5/23/2022,1074.209961,143.4700012,1583.26001,22.02999878,1041.970001,132.6699982,152.3799896,644.9400024,47.75,397.0299988,145.6399994,6416.5
5/24/2022,1097.179932,141.9700012,1591.890015,24.96999931,1023.970001,131.2700043,152.0899963,643.2600098,49.11999893,380.7099915,145.4700012,6546.75
5/25/2022,1107.22998,137.7299957,1600.369995,25.02999878,1043.949951,126.6199951,148,645.7699585,50.75,398.1799927,141.1199951,6673.560059
5/26/2022,1121.76001,143.3899994,1568.949951,26,1044.799988,132.3799896,154.2399902,647.5499878,52.12999725,397.25,147.4799957,6697.52002
5/27/2022,1108.559937,143.0599976,1576.159912,25,1055.75,132.0899963,154.2799988,651.3800049,50.87999725,404.3699951,147.2099915,6623.310059
5/28/2022,1126.169922,143.9499969,1587.72998,24,1035.839966,132.9799957,154.3600006,646.0299683,49.87999725,389.8099976,147.75,6791.509766
5/29/2022,1099.929932,144.8099976,1615.919922,24.96999931,1033.48999,133.8300018,154.3300018,647.2999878,51.25,386.1900024,147.5999908,6582.47998
5/30/2022,1066.339966,144.6900024,1617.689941,24.12999916,1050.72995,133.4400024,154.25,648.7799683,49.5,401.9499817,147.2599945,6391.060059
5/31/2022,1080.939941,142.2700043,1610.119995,25,1039.269958,131.3899994,153.0500031,644.8499756,49.75,394.4199829,146.2299957,6466.879883
6/1/2022,1106.539917,142.9700012,1601.919922,26.02999878,1039.75,131.9100037,153.8999939,646.75,52.25,393,147.25,6614.5
6/2/2022,1140.069946,142.0099945,1587.26001,27,1037.630005,130.9899902,153.1799927,645.8800049,55.12999725,391.75,146.6799927,6807.25
6/3/2022,1064.410034,140.9899902,1576.779907,24.96999931,1047.629944,129.2299957,151.7399902,647.7699585,48.75,399.8599854,145.1499939,6353.25
6/4/2022,1128.530029,143.2599945,1566.779907,26,1041.039978,131.75,153.9799957,646.3499756,52.75,394.6900024,147.3099976,6696.509766
6/5/2022,1106.459961,140.0899963,1559.289917,28.02999878,1042.629974,128.9899902,151.8999939,644.3499756,55.25,398.2799988,144.9400024,6558.5
6/6/2022,1100.819946,140.6900024,1625.52002,25.96999931,1038.589966,129.1799927,152.0699921,644.1699829,53,394.4199829,145.3999939,6591.25
6/7/2022,1124.109985,139.1999969,1562.469971,27.02999878,1039.379974,127.5499954,152.7899933,649.539978,54.25,389.8399963,146.1100006,6641
6/8/2022,1144.780029,138.9599915,1561.390015,29.96999931,1025.529968,127.2199936,151.5299988,644.7399902,56.12999725,380.789978,145.0399933,6792.5
6/9/2022,1146.579956,137.4599915,1620.869995,24.97999954,1029.939972,125.75,152.0899963,645.2999878,52.12999725,384.6399841,145.6100006,6739.759766
6/10/2022,1158.289917,7.190000057,0.469999999,72,0.25999999,7.399999619,7.589999676,0,73,0.25999999,8.050000191,221
6/11/2022,1156.049927,5.650000095,0.319999993,97.97000122,0.179999992,5.839999676,6.039999962,0.049999997,99.12999725,0.129999995,6.319999695,205.1299896
6/12/2022,1123.390015,136.1600037,1589.01001,27.96999931,1041.589966,124.8600006,150.8999939,649.2299805,56.87999725,392.3599854,144.5299988,6696.810059
6/13/2022,1112.709961,135.1799927,1598.390015,26.97999954,1047.709991,124,151.2299957,648.3200073,55.87999725,399.3899841,144.5699921,6599.369629
6/14/2022,1140.359985,135.4299927,1585.619995,28,1035.439972,124.3600006,151.769989,644.6699829,56.75,390.769989,145.1900024,6811.779785
6/15/2022,1141.140015,135.3399963,1586.329956,29.02999878,1038.859955,124.159996,151.1999969,642.4599609,58,396.3999939,144.5,6747.009766
6/16/2022,1134.030029,134.7099915,1586.789917,29,1040.859955,123.6800003,152.2399902,647.1599731,57.25,393.6999817,145.7399902,6664.989746
6/17/2022,1142.949951,133.5200043,1582.599976,29,1023.889984,122.5999985,150.9400024,638.0599976,59.87999725,385.8299866,144.4299927,6851.369629
6/18/2022,1140.48999,136.6100006,1596.409912,28.96999931,1038.349976,125.5199966,154.4499969,646.9699707,57.93999863,391.3800049,147.7299957,6788.25
6/19/2022,1127.329956,136.8000031,1615.26001,29,1048.349976,125.4399948,154.9199982,650.1599731,58.25,398.1900024,148.1399994,6613.5
6/20/2022,1114.390015,134.5299988,1597.839966,30,1028.099976,123.7299957,153.5699921,642.1099854,60,385.9899902,146.9499969,6544.779785
6/21/2022,1138.72998,135.1199951,1591.219971,28,1036.349945,124.1100006,154.0500031,643.6499634,58.12999725,392.6999817,147.4299927,6653.25
6/22/2022,1156.589966,132.5399933,1576.429932,31.96999931,1047.699982,121.4599991,151.519989,646.4799805,63.05999756,401.2200012,144.7399902,6817.52002
6/23/2022,1238.5,133.8000031,1631.049927,33,1018.919983,123.2699966,154.019989,634.6300049,70.12999725,384.289978,147.7700043,7287.5
6/24/2022,1157.719971,133.3699951,1623.26001,28.02999878,1043.48999,122.4199982,152.1299896,628.8599854,61.93999863,414.6300049,145.3199921,6856.029785
6/25/2022,1140.650024,135.2099915,1590.609985,26,1056.660004,123.4199982,153,627.7000122,59.25,428.9599915,145.7299957,6685.02002
6/26/2022,1150.880005,4.839999676,0.419999987,91,0.370000005,5.039999962,5.199999809,0,91,0.370000005,5.509999752,251.4899902
6/27/2022,1151.349976,4.639999866,0.319999993,0,0.309999982,4.839999676,5.009999752,0.01,0,0.299999982,5.289999962,411
6/28/2022,1151.039917,0,0.449999988,0,0.219999999,4.46999979,3.25,0,0,0.219999999,3.50999999,407
6/29/2022,1150.689941,0,0.579999983,0,1.269999951,4.460000038,2.519999981,0.969999969,0,0.299999982,2.769999981,395
6/30/2022,1074.799927,125.6299973,1595.779907,30,1052.319946,116.159996,143.4799957,644.0799561,62.87999725,408.2399902,136.3399963,6338.629883
7/1/2022,1145.929932,127.9199982,1625.01001,32,1053.73996,117.5099945,147.3300018,640.9799805,65.75,412.7599792,140.6999969,6833.529785
7/2/2022,1146.400024,129.0500031,1606.73999,32,1049.119995,118.3099976,148.0699921,634.6799927,65.87999725,414.4400024,141.4299927,6711.259766
7/3/2022,1124.669922,128.8399963,1581.079956,29,1007.749969,118.4899979,149.4599915,633.3999634,62.87999725,374.3500061,143.4199982,6638.25
7/4/2022,1120.329956,129.0500031,1592.909912,28.96999931,978.2399902,118.9300003,150.2799988,630.4199829,65.75,347.8200073,144.6699982,6690.709961
7/5/2022,1088.869995,5.019999981,0.479999989,86,0.239999995,5.099999905,5.289999962,0,87,0.239999995,5.549999714,210
7/6/2022,1107.780029,4.779999733,0.48999998,80,0.280000001,5.079999924,5.279999733,0,80,0.280000001,5.529999733,248
7/7/2022,1127.910034,124.4699936,1621.22998,31,1050.799957,113.7900009,143.9299927,638.2299805,66.25,412.5699768,137.1399994,6580.52002
7/8/2022,1113.48999,124.4499969,1591.48999,29,1015.569946,113.9899979,144.5,630.0199585,64.75,385.5499878,138.4599915,6640.489746
7/9/2022,1144.069946,126.7199936,1593.079956,31.5,1035.339966,116.0699997,146.2799988,626.9599609,65.12999725,408.3800049,139.9100037,6655.489746
7/10/2022,1157.219971,129.3799896,1537.459961,32,1040.299957,118.1299973,147.9799957,629.9099731,67.87999725,410.3899841,141.2299957,6915.75
7/11/2022,950.1099854,135.3000031,1752.130005,28.96999931,861.4199829,125.2299957,159.8999939,464.8199768,81.87999725,396.6000061,155.9799957,5543.5
7/12/2022,1062.089966,127.7699966,1673.439941,31,993.3199768,117.0199966,148.6600037,598.4199829,73.93999481,394.8999939,143.0800018,6220.869629
7/13/2022,1120.25,133.3899994,1636.859985,31,1014.349945,123.1899948,153.9599915,609.4599609,67.97000122,404.8899841,148,6579
7/14/2022,1035.309937,132,1603.919922,28.97999954,1016.809967,121.25,152.0699921,624.2399902,62,392.5699768,146.0699921,6068.5
7/15/2022,984.0499878,129.5299988,1613.48999,29,1028.619965,118.6999969,149.1399994,625.3599854,58.93999863,403.2599792,142.7700043,5673.25
7/16/2022,1086.109985,129.0800018,1618.809937,31.96999931,1059.329987,118.3600006,148.0999908,623.2999878,63.12999725,436.0299988,141.4400024,5857.5
7/17/2022,1064.969971,132.7099915,1657.849976,27.87999916,1088.569946,121.5899963,150.1699982,626.0899658,57.87999725,462.4799805,143.0800018,5643
7/18/2022,1036.640015,130.4299927,1637.419922,23.96999931,1113.199951,119.1899948,146.6900024,604.2699585,55.05999756,508.9299927,138.8999939,5476.52002
7/19/2022,1070.099976,132.3600006,1609.929932,26,1078.600006,121.2699966,149.9899902,617.8800049,58.87999725,460.7200012,142.9199982,5723.679688
7/20/2022,1101.380005,7.190000057,0.519999981,84,0.140000001,5.869999886,6.019999981,0,86.75,0.140000001,6.349999905,241
7/21/2022,1123.73999,6.579999924,0.439999998,81.98999786,0.299999982,5.25,5.460000038,0,82.12999725,0.299999982,5.75,223
7/22/2022,1203.409912,6.309999943,0.409999996,74,0.280000001,4.989999771,5.199999809,0,75,0.280000001,5.449999809,269
7/23/2022,1205.799927,6.309999943,0.439999998,71,0.299999982,4.989999771,5.179999828,0,72,0.299999982,5.420000076,316
7/24/2022,1158.660034,4.839999676,0.389999986,70,0.140000001,4.989999771,5.179999828,0,71,0.140000001,5.420000076,330
7/25/2022,1157.900024,4.849999905,0.429999977,70,0.299999982,4.989999771,5.179999828,0,71,0.299999982,5.460000038,358
7/26/2022,1189.410034,4.829999924,0.629999995,71,0.309999982,4.989999771,5.179999828,0.01,72,0.299999982,5.489999771,383
7/27/2022,1163.339966,4.859999657,0.439999998,72,0.25,5.019999981,5.159999847,0,73,0.25,5.46999979,391.9899902
7/28/2022,13.17000008,4.849999905,0.5,73,0.299999982,5.009999752,5.179999828,0,74,0.299999982,5.429999828,409
7/29/2022,1168.799927,4.849999905,0.319999993,75,0.239999995,5,5.159999847,0,75,0.239999995,5.449999809,425
7/30/2022,1203.809937,4.869999886,0.389999986,76,0.339999981,5.029999733,5.170000076,0.039999999,77,0.299999982,5.46999979,436
7/31/2022,1157.069946,4.859999657,0.449999988,76,0.290000001,5.009999752,5.190000057,0.01,77,0.280000001,5.440000057,447.0599976
8/1/2022,1192.309937,5.679999828,0.459999979,85,0.299999982,5.849999905,6.079999924,0,85,0.299999982,6.339999676,454
8/2/2022,1189.5,5.670000076,0.439999998,83,0.299999982,5.839999676,6.029999733,0,83,0.299999982,6.329999924,466
8/3/2022,1217.439941,5.670000076,0.429999977,83,0.219999999,5.879999638,6.029999733,0,84,0.219999999,6.339999676,474
8/4/2022,1215.919922,5.679999828,0.319999993,89,0.289999992,5.859999657,6.059999943,0,91,0.289999992,6.319999695,476.0299988
8/5/2022,1226.039917,127.2699966,1639.589966,34.02000046,1020.419983,117.3600006,148.3199921,636.5599976,85.11999512,383.8599854,142.4400024,7194
8/6/2022,1171.48999,121.5400009,1572.619995,34.02999878,1027.089966,111.5099945,142.3099976,635.539978,81.87999725,391.5499878,136.1999969,6965.75
8/7/2022,1223.679932,127.9899979,1593.579956,34,1054.099945,117.8299942,147.6600037,628.4599609,82.75,425.6399841,141.0699921,6879
8/8/2022,1191.890015,127.8499985,1648.559937,29.97999954,1038.160004,117.7299957,148.1699982,628.8800049,81.75,409.2799988,142.1900024,6909.439941
8/9/2022,1203.059937,127.7299957,1613.52002,28.02999878,1086.579956,117.159996,145.9599915,619.7099609,76.12999725,466.8699951,138.8600006,6437.009766
8/10/2022,1060.650024,128.0699921,1599.719971,27,1084.71994,117.2999954,146.0899963,623.9599609,65.75,460.7599792,139.0800018,5697.509766
8/11/2022,1093.400024,127.6800003,1596.380005,30,1058.439972,117.5099945,147.0899963,621.1099854,70.05999756,437.3299866,140.3199921,6088
8/12/2022,1131.150024,128.4100037,1604.109985,30.96999931,1032.790009,118.2999954,148.7099915,622.6300049,75.75,410.1600037,142.7799988,6676.129883
8/13/2022,1096.51001,125.3999939,1599.829956,32.93999863,1149.590027,114.3999939,140.9799957,616.9500122,72.01999664,532.6400146,132.8600006,5796.580078
8/14/2022,1135.319946,126.8899994,1603.369995,38,1132.629974,115.659996,143.2099915,629.7999878,71.05999756,502.8299866,135.5699921,5352.310059
8/15/2022,1103.219971,125.5799942,1597.640015,27.02999878,1095.679993,114.7200012,143.3499908,621.1900024,68.12999725,474.4899902,136.0999908,5793.509766
